,Name,State,Latitude,Longitude,Elevation,Mean temp winter,Mean temp spring,Mean temp summer,Mean temp autumn,Min temp winter,Max temp winter,Min temp spring,Max temp spring,Min temp summer,Max temp summer,Min temp autumn,Max temp autumn,Mean dew point winter,Mean dew point spring,Mean dew point summer,Mean dew point autumn,Mean sea level pressure winter,Mean sea level pressure spring,Mean sea level pressure summer,Mean sea level pressure autumn,Mean clouds clear percentage winter,Mean clouds clear percentage spring,Mean clouds clear percentage summer,Mean clouds clear percentage autumn,Mean clouds few percentage winter,Mean clouds few percentage spring,Mean clouds few percentage summer,Mean clouds few percentage autumn,Mean clouds scattered percentage winter,Mean clouds scattered percentage spring,Mean clouds scattered percentage summer,Mean clouds scattered percentage autumn,Mean clouds broken percentage winter,Mean clouds broken percentage spring,Mean clouds broken percentage summer,Mean clouds broken percentage autumn,Mean clouds overcast percentage winter,Mean clouds overcast percentage spring,Mean clouds overcast percentage summer,Mean clouds overcast percentage autumn,Heat index mean winter,Heat index mean summer,Heat index mean autumn,Wind chill mean winter,Wind chill mean spring,Wind chill mean summer,Wind chill mean autumn,Average wind speed winter,Average wind speed spring,Average wind speed summer,Average wind speed autumn,Percentage calm winter,Percentage calm spring,Percentage calm summer,Percentage calm autumn,Mean wind vector direction winter,Mean wind vector direction spring,Mean wind vector direction summer,Mean wind vector direction autumn,Mean wind vector magnitude winter,Mean wind vector magnitude spring,Mean wind vector magnitude summer,Mean wind vector magnitude autumn,Prevailing wind direction winter,Prevailing wind direction spring,Prevailing wind direction summer,Prevailing wind direction autumn,Prevailing wind percentage winter,Prevailing wind percentage spring,Prevailing wind percentage summer,Prevailing wind percentage autumn,Secondary wind direction winter,Secondary wind direction spring,Secondary wind direction summer,Secondary wind direction autumn,Secondary wind percentage winter,Secondary wind percentage spring,Secondary wind percentage summer,Secondary wind percentage autumn
15,FLAGSTAFF PULLIAM AP, AZ,35.1442,-111.6664,2134.5,32.053620444865125,51.06161158895428,64.5618379357175,41.25264389330837,18.2,52.3,27.7,79.7,42.5,80.5,21.1,70.4,16.584240416469473,22.16025350837483,43.23055681303757,22.89162377164249,1018.5973970657834,1012.7564056133996,1015.4001810774106,1018.1611605053812,79.25669663984856,84.16889995473065,-906.129198732458,26.30753392606457,3.835636535731188,4.8571299230421,-959.9381620642828,-51.91090313523631,2.6778513961192623,3.572068809416025,-961.5986419194209,-53.09864295741694,3.4526739233317563,3.4409687641466724,-961.8437301946582,-52.9799719232569,10.777898722195928,3.964735174287008,-963.5117247623358,-49.61249415067852,32.053620444865125,64.5618379357175,41.25264389330837,27.470326549929013,49.60194658216388,64.51570846536895,38.77580720636406,7.200662565073356,8.574966047985512,5.292666364870982,6.494992980814225,31.308802650260294,28.99909461294704,39.43164327750113,37.91665886757136,202.639375295788,224.2915346310548,226.5359891353553,200.74075807206364,2.563464268812116,6.445043005885016,3.4737437754640115,2.4053345811885825,6.0,6.0,6.0,6.0,3.6034074775201135,5.924852874603893,5.9918515165233135,3.3664014974262986,20.3,21.8,13.1,12.5,30.7681022243256,40.7390221819828,29.78044363965596,27.3924192793636
16,DESERT RESORTS RGNL AP, CA,33.6267,-116.1594,-36.0,58.15565546616186,78.42947034857401,92.56582163875058,66.68418343472156,40.1,82.3,54.6,105.1,69.3,106.9,41.7,99.0,32.01481306199715,39.39913988229968,53.59397917609778,37.89560131024801,1016.6801230477994,1009.359981892259,1007.2415119963784,1013.7114178755264,93.1144344533838,97.25559076505203,95.91602535083749,95.59419747309312,2.1331282536677705,1.5019013128112266,2.820416478044364,1.451474029012635,1.4701372456223378,0.582752376641014,0.6411045722046175,0.9613944782405242,1.3464268812115476,0.3636487098234495,0.3620642824807605,0.7349555451567618,1.940274491244676,0.3153010411951109,0.2891353553644183,1.2865231633130558,58.15565546616186,92.74345857854232,66.68418343472156,57.61921438712731,78.40959710276142,92.56057039384338,66.40992044922788,5.275816374822527,8.795020371208693,6.797510185604346,5.072531586335985,22.61197349739707,10.901131733816204,14.677003168854686,23.15737014506317,304.99337434926645,291.89497510185606,255.07469443186963,297.5025737014506,2.8404164694746803,5.705613399728384,4.660162969669534,3.069443144595227,8.0,8.0,8.0,8.0,4.645054424988168,3.23947487550928,3.4228157537347217,4.710809546092653,33.6,47.0,31.0,30.4,31.16445811642215,44.4780443639656,44.88365776369398,33.123303696771174
17,FORT HUACHUCA, AZ,31.5883,-110.3442,1438.4,50.25504022716517,69.44789497510186,77.29524671797193,59.65044454843238,36.6,70.8,47.9,93.1,62.8,93.1,38.5,83.4,22.322763842877425,23.81158895427795,53.41253961068357,31.37061300889097,1016.5181732134408,1011.1076505205974,1012.8859212313264,1015.3009826860084,-3621.1545669663983,-87.42937980986869,-7063.665052059755,-567.6596630790829,-3646.868338854709,-144.52354006337708,-7073.6689904934365,-618.812634534394,-3652.725698059631,-152.7022634676324,-7076.128881846989,-625.0331305568556,-3649.89957406531,-152.16822091444092,-7075.7299230421,-624.095601310248,-3655.6374822527214,-156.89497510185603,-7078.70239927569,-629.0347683668696,50.25504022716517,77.29646899049344,59.65044454843238,48.41883577851396,69.21272068809415,77.29429606156631,58.90949929808143,7.574538570752485,9.634902670891806,7.0186509732910825,6.862330369677117,19.14510175106484,10.496197374377546,16.812358533272974,19.95418811417876,221.46758163748223,233.05839746491625,218.8859212313264,206.1090313523632,4.048414576431614,6.757808963331825,3.418469895880489,3.601824988301357,7.0,7.0,7.0,6.0,5.605773781353526,5.9601629696695335,6.014938886373925,5.520355638745905,20.1,26.8,20.0,24.7,24.127922385234264,32.53585332729742,26.62806699864192,23.864295741693965
18,SAN DIEGO MONTGOMERY FLD, CA,32.8158,-117.1394,127.1,56.68632276384288,62.66921684019918,71.59791760977818,63.52433317735143,46.6,67.4,52.6,74.2,62.5,82.5,48.0,79.4,41.556412683388544,50.450475328202806,60.21905839746491,47.42484791764155,1018.058353052532,1014.5330013580806,1012.4721593481212,1015.5316331305568,-1537.0701372456224,-5721.116070620189,-4127.686645540969,-1546.8717360786147,-1595.667203028869,-5745.13521955636,-4168.27401539158,-1605.4515676181563,-1594.9282063416942,-5745.152376641014,-4170.31077410593,-1605.1269068788022,-1594.251774727875,-5745.842417383431,-4171.929470348574,-1605.5682732802995,-1591.3851869380026,-5743.410909913989,-4170.621638750566,-1600.940898455779,56.68632276384288,71.77609778180172,63.52433317735143,56.49734973970658,62.65151652331371,71.59511090991398,63.47426298549368,4.471036441079034,5.682254413761883,5.183793571751924,4.264342536265793,33.98078561287269,20.76468990493436,20.894794024445453,34.724801123069724,193.4585896829153,238.962426437302,282.3626075147125,192.79129620963968,2.210364410790345,3.777772747849705,3.707197827071072,2.370706598034628,7.0,7.0,8.0,1.0,4.746805489824894,6.04753282028067,6.262109551833409,4.781001403837155,10.1,11.1,15.5,10.1,19.83445338381448,25.64694431869625,28.6804889090086,21.080486663547028
19,IMPERIAL CO AP, CA,32.8342,-115.5786,-17.7,58.582110743019406,77.40402897238569,92.88804889090086,68.07664950865698,42.1,81.4,55.3,105.3,72.2,107.3,44.6,98.9,32.7728821580691,38.885740153915805,55.086057039384336,37.90917173607861,1016.8435873166114,1009.6454956994114,1007.3722498868266,1013.8065044454844,93.90799810695694,97.9015844273427,89.7040289723857,95.3678053345812,1.9327496450544248,1.0482118605703938,-1.1070167496604797,1.7470753392606455,1.212967345007099,0.4877320054323223,-3.045812584880037,1.0209171736078615,1.1019876952200662,0.2888637392485287,-4.090765052059757,0.6793635938231165,1.850970184571699,0.2884110457220462,-4.116161158895429,1.2095460926532524,58.582110743019406,93.77632412856497,68.07664950865698,57.91855182205395,77.37342688999549,92.87904028972385,67.81843706130088,5.944439185991482,8.760751471253961,7.024898143956541,5.49162377164249,22.49190724088973,10.81874151199638,13.073426889995472,22.9310715956949,277.1883577851396,257.5377999094613,177.73607967406065,278.531586335985,3.789635589209656,5.4852874603893165,3.358623811679493,3.5224613944782406,7.0,7.0,4.0,7.0,6.179365830572645,5.55454956994115,4.867813490267089,5.920917173607862,23.0,21.9,30.2,22.6,33.54973970657833,39.433182435491176,32.296106835672255,35.44730931211979
20,YUMA MCAS, AZ,32.65,-114.6167,64.9,60.951538097491714,78.97098234495247,93.5582616568583,70.50781469349556,47.2,81.4,57.7,105.1,76.8,106.3,48.6,98.8,30.461097964978705,36.41321865097329,56.76944318696243,36.59457182966776,1016.80156176053,1009.837166138524,1007.8222272521504,1013.795039775386,33.665783246568864,74.37211407876867,64.27704843820733,-18.68058025269069,-18.517747278750583,13.823404255319147,17.255183340878226,-74.73051006083294,-24.58665404637956,6.900316885468538,12.362788592123133,-80.51240056153485,-24.65726455276857,4.315210502489814,5.8737437754640105,-83.28151614412728,-31.85901561760529,0.5968764146672703,0.2365323675871435,-88.18586803930745,60.951538097491714,94.44658216387504,70.50786148806738,60.64822527212494,78.96210955183342,93.55500226346764,70.40477304632662,6.444155229531472,7.408963331824355,7.916478044363965,5.920496022461394,19.70241362991008,13.772295156179268,10.977048438207335,21.785587271876462,203.68291528632275,249.9479402444545,174.6985061113626,178.20121665886757,3.5794604827259824,3.656269805341784,5.914576731552739,3.1120729995320544,1.0,5.0,5.0,1.0,3.5873166114529105,5.547306473517429,5.182435491172476,3.7547964436125407,16.7,20.3,35.5,22.3,29.85735920492192,27.955228610230872,41.21828881846989,27.900233972859148
21,CAMP PENDLETON MCAS, CA,33.3,-117.35,22.9,53.189682915286326,61.20013580805794,69.50715255771841,59.76359382311653,39.5,67.5,47.2,74.9,58.8,82.1,41.4,79.7,40.82844297207762,50.5741059302852,59.465866908103216,45.35807206364062,1018.0898722195932,1014.4663196016296,1012.4098234495244,1015.552503509593,-7100.629626123994,-8694.428564961521,-6643.72186509733,-7128.608282639213,-7113.327733080928,-8696.686962426438,-6647.34698958805,-7140.4173607861485,-7114.124088973023,-8697.698053417836,-6653.195065640561,-7141.443425362658,-7114.09687647894,-8698.500769578995,-6656.778225441377,-7142.363827795975,-7114.652957879793,-8699.191896785875,-6657.830964237212,-7142.706878802059,53.189682915286326,69.74712539610684,59.76359382311653,52.93393279697113,61.15151652331373,-85.40448166591216,59.63575105287787,3.332181732134406,4.243503847894976,4.188184698958805,3.3112774918109498,47.40340747752011,37.87691263014939,40.36278859212313,47.23219466541881,105.18835778513962,156.15346310547758,150.8130375735627,107.86195601310249,2.0464742072882163,3.423721140787687,3.724898143956541,2.325643425362658,2.0,6.0,6.0,2.0,3.869853289162328,5.086464463558171,4.7134449977365325,3.838558727187646,15.9,18.6,7.5,18.3,26.662517747278752,37.69212313263921,40.78284291534632,30.34529714553112
22,LANCASTER WM J FOX FLD, CA,34.7411,-118.2117,712.6,46.72834831992428,65.50828429153462,81.82779538252603,55.54847917641554,30.7,67.8,43.2,93.3,56.6,98.1,33.0,88.3,28.07860861334596,35.51883205070167,40.69062924400181,28.89410388394946,1019.9375769048744,1013.4148483476686,1011.6177908555908,1017.7126813289658,29.991197349739696,93.536939791761,97.6219556360344,92.43425362657932,-53.70776147657359,2.143322770484382,1.331507469443187,2.0901731399157697,-54.41064836725035,1.447034857401539,0.7029877772747849,1.298362189985962,-54.6108849976337,1.1663196016296966,0.2357175192394749,1.279036031820309,-51.75224798864173,1.7189678587596195,0.1389316432775011,2.91689284043051,46.72834831992428,81.82779538252603,55.54847917641554,44.2241362991008,64.87483023992758,81.81842462652786,54.38858212447356,8.71670610506389,14.342960615663197,11.828338614757808,8.374122601778193,21.971888310459065,8.524219103666818,11.28338614757809,24.07641553579785,266.9810695693327,255.09053870529647,245.7193300135808,265.06785212915304,5.544865120681495,12.199320959710276,10.64517881394296,5.207487131492747,7.0,7.0,6.0,7.0,6.030288689067676,6.374830239927569,6.541421457673155,5.914365933551708,23.2,50.0,50.7,26.2,33.12584003786086,47.20140334993209,51.07338162064283,33.25320542817033
23,MERCURY DESERT ROCK AP, NV,36.6206,-116.0278,984.5,48.46554661618552,68.84119511090992,85.84024445450429,58.04375292466074,34.9,67.0,46.8,95.7,64.7,98.7,36.8,87.7,21.9281590156176,24.09932095971028,-65.04092349479401,23.647122133832475,-9128.4872219593,-8733.241738343142,-9540.54784970575,-9813.50098268601,-8420.359394226218,-6467.995156179267,-1793.3266183793571,-4247.656106691624,-8432.07998106957,-6499.067677682209,-1867.0865097329108,-4298.736125409452,-8432.204590629437,-6499.405794477139,-1867.9555002263469,-4299.182124473561,-8431.935920492191,-6499.311453146221,-1868.5230873698504,-4298.956621431914,-8431.074917179365,-6499.375916704391,-1869.005613399728,-4298.433785680861,48.46554661618552,-14.691625169760067,58.04375292466074,46.279507808802656,68.57093707559982,85.83816206428249,57.03495554515676,7.991008045433033,9.783069262109551,8.312947034857402,7.472952737482452,22.566919072408897,15.149751018560432,20.47333635129018,25.91941974730932,91.75059157595835,160.15753734721594,153.5771842462653,91.54141319606926,3.174065309985802,3.991579900407425,5.023766410140335,3.110294805802527,2.0,6.0,6.0,2.0,2.8717463322290584,3.3168854685378,3.766862833861476,2.9822180627047263,28.4,19.2,19.4,26.2,28.160766682442024,32.21140787686736,34.73748302399276,27.78198408984558
24,PAGE MUNI AP, AZ,36.9261,-111.4478,1313.7,41.35106483672504,66.75531914893617,82.51104572204618,52.01394478240524,28.3,63.3,44.5,94.5,62.2,96.9,31.4,83.2,20.43743492664458,23.131733816206427,40.518967858759616,25.6817033224146,1018.4037387600569,1009.2798551380716,1010.2276143051154,1016.797239120262,-170.85754850922856,83.57157084653691,89.35187867813491,87.4624707533926,-247.38632276384288,-0.461883205070168,4.350158442734269,2.903416003743566,-248.3738760056792,-1.8168401991851524,2.6278859212313264,1.980205896116051,-247.62915286322763,-2.4038478949751,2.107922136713445,2.34216190921853,-242.2745858968292,-1.561656858306926,1.5714803078315982,5.311885821244736,41.35106483672504,82.51104572204618,52.01394478240524,39.55939422621864,66.4556360344047,82.49470348574015,51.172578380907815,3.667061050638902,6.088139429606157,4.999456767768222,3.52826392138512,38.569190724088976,18.166908103214123,22.406292440018102,38.52447356106692,238.59062943681968,257.00679040289725,215.1860570393844,230.87786616752456,1.569995267392333,2.545812584880036,2.228157537347216,1.5817969115582593,7.0,6.0,1.0,6.0,4.743965925224799,4.8909008601177,5.01946582163875,5.050538137576041,13.8,22.1,17.6,15.4,18.548840511121625,23.1013128112268,23.85101856043459,19.355872718764623
25,FULLERTON MUNI AP, CA,33.8719,-117.9789,29.3,58.06426881211548,65.49886826618379,74.46296966953373,64.78914365933551,46.1,71.2,53.4,79.3,64.5,88.0,47.4,84.1,41.10146710837671,50.14336803983703,59.39687641466728,46.62877866167524,1017.6900615238995,1013.9657311000452,1011.993707559982,1015.17468413664,-751.3743492664458,-3678.291353553644,-2615.4378451788134,-778.9177351427236,-819.409417889257,-3722.029877772748,-2676.6863286555003,-847.4072531586335,-820.0103170847137,-3722.580941602536,-2678.1377546401086,-848.4485727655592,-820.2514434453383,-3722.9591670439113,-2678.9556360344045,-849.3144595226954,-814.1472787505916,-3717.872612041648,-2675.964735174287,-842.3087037903601,58.06426881211548,74.5519692168402,64.78914365933551,57.91874112636063,65.48325033952014,74.45812584880036,64.74946186242396,3.15149077141505,4.168764146672702,3.620280669986419,2.803930744033692,45.906530998580216,30.84354911724762,36.847442281575375,49.75783809078147,132.09228584950307,179.20144861928475,192.8990493435944,135.80907814693495,1.7906767628963558,3.217428700769579,2.933363512901765,1.6631726719700517,3.0,5.0,5.0,3.0,4.916232844297208,5.14259846084201,5.270710728836578,4.609265325222275,20.3,22.6,8.7,14.7,23.57491717936584,30.39434133091897,28.92553191489361,21.682732802994853
26,HAWTHORNE MUNI AP, CA,33.9228,-118.3342,19.2,58.257548509228585,63.47709370756,70.65830692621095,64.49241927936359,48.9,67.5,55.2,72.8,63.7,79.2,50.4,77.7,42.14585896829153,50.75527387958352,60.17360796740606,48.53729527374825,1018.1122574538572,1014.444680851064,1012.5237664101404,1015.6171736078614,-564.5106010411738,-3360.2930737890447,-3508.29846084201,-504.6669630322884,-635.3312825366776,-3404.954459031236,-3559.7356269805346,-576.8621431913899,-635.7337908187411,-3405.441828881847,-3560.311724762336,-577.1662611137108,-635.2927591102698,-3405.518696242644,-3560.837845178813,-577.4397753860551,-629.7108376715571,-3400.0854685378,-3558.1492983250337,-570.6428170332242,58.257548509228585,70.79538252602988,64.49241927936359,58.21542830099385,63.47215934812132,70.6567677682209,64.47987833411324,3.542640795078088,5.651607062019014,5.370801267541874,3.3879270004679456,48.09796497870327,27.57274784970575,27.835174287007696,48.80641085634067,180.89824893516328,221.41421457673155,233.9316432775012,191.8062704726252,2.190108849976337,4.565957446808511,4.646627433227706,2.4027608797379503,3.0,7.0,7.0,7.0,5.589209654519641,5.693073789044817,5.845631507469443,5.651380439868976,8.0,9.2,8.6,8.2,24.9120681495504,38.90086011770032,42.47840651878678,27.320121665886752
27,RIVERSIDE MUNI AP, CA,33.9519,-117.4386,245.4,56.742404164694754,65.23730194658216,77.27437754640108,64.20701918577444,45.2,71.6,50.0,87.5,61.8,95.3,46.5,90.2,35.29138665404638,47.07374377546402,55.88682661837936,40.27828731867103,1017.0909133932796,1012.8982344952466,1010.978542326845,1014.6562938699112,-5087.590913393279,-4747.55350837483,-423.1026708918063,-1877.8346279831533,-5123.167155702792,-4786.907786328656,-504.3600271616115,-1939.036967711745,-5121.976431613819,-4786.007333635129,-502.6499773653237,-1936.9874122601773,-5122.00653099858,-4786.950339520145,-505.4802625622453,-1938.2750116986435,-5121.024136299101,-4785.570937075599,-504.3065187867814,-1936.1932615816563,56.742404164694754,77.27464916251698,64.20701918577444,56.29394226218647,65.1895880488909,77.27270258035311,64.02971455311184,4.7284902981542825,5.356813037573562,4.981077410593029,4.351708001871782,30.66053005205868,29.11226799456768,33.37741059302852,33.97384183434722,141.21864647420728,254.3141693073789,266.4911724762336,153.47777257838092,2.70459062943682,4.337618832050702,4.610819375282934,2.6961160505381376,2.0,7.0,7.0,2.0,3.0761949834358733,6.375282933454051,7.076505205975555,3.055217594759008,19.2,12.5,96.1,14.0,29.83530525319451,45.81385242191037,51.20235400633771,32.58109499298081
28,CARLSBAD PALOMAR AP, CA,33.1281,-117.2794,100.0,56.53573118788452,61.74087822544138,69.71901312811227,62.77239120262048,48.3,64.7,53.2,69.6,63.0,76.5,49.5,73.7,42.22233790818741,51.61167949298325,61.38411045722046,48.1846981750117,1017.719687647894,1014.25110909914,1012.284291534631,1015.2409920449228,-1387.2040700425932,-7278.638841104572,-5219.140244454505,-1653.9408516612073,-1449.0128253667772,-7294.533952014486,-5251.447940244455,-1713.5144595226952,-1448.9742546142922,-7294.921140787687,-5252.417745586238,-1713.8707065980348,-1448.8650733554189,-7295.093752829335,-5253.681167949298,-1713.93682732803,-1444.3017983909133,-7293.236758714351,-5252.103847894975,-1707.856668226486,56.53573118788452,69.9807605251245,62.77477772578381,56.35205868433506,61.72272521502943,69.71833408782254,62.714927468413656,3.8120208234737336,4.815663196016296,4.023766410140335,3.4241459990641085,36.14552768575485,26.977591670439114,34.9349026708918,40.39616284510997,159.630383341221,205.1095518334088,216.34495246717967,163.06176883481515,2.518646474207288,3.914984155726573,3.5245812584880034,2.3835751052877865,3.0,7.0,7.0,3.0,4.191197349739706,5.467632412856497,5.614757808963332,4.334113242863828,25.0,13.8,10.5,9.1,28.91097964978704,32.05857854232684,30.663512901765504,27.65255030416472
29,SAN DIEGO BROWN FLD, CA,32.5722,-116.9794,157.0,55.77633696166588,61.53992756903577,69.8425079221367,62.44941506785213,46.4,66.8,50.8,73.8,61.3,80.8,47.6,78.3,41.11154756270705,50.698098687188775,60.65789950203712,46.673420683200746,1018.0419782300046,1014.5349026708918,1012.4890900860116,1015.5385587271878,-1400.7026029342169,-5376.590176550475,-4136.147623358986,-1345.0719700514742,-1463.866209181259,-5406.550565866908,-4184.636532367588,-1409.8912962096394,-1463.120823473734,-5405.981620642826,-4185.27537347216,-1409.780627047263,-1462.897397065783,-5406.543051154368,-4186.135445903124,-1410.0185306504443,-1458.8915286322765,-5404.164870982346,-4184.657265731099,-1404.6450163781,55.77633696166588,70.11000452693527,62.45025737014507,55.163842877425466,61.46781349026708,69.8387505658669,62.24539073467478,5.285044959772835,5.259710276143051,4.275645088275238,4.716050538137576,22.519971604354,25.47297419646899,35.762833861475784,27.64248947122134,181.35825840037865,233.5771842462653,264.2996831145315,186.157697707066,3.536535731187884,4.137799909461295,3.8404255319148937,3.268226485727656,4.0,7.0,7.0,4.0,5.003786086133459,6.373019465821638,7.119058397464916,5.270004679457183,35.6,14.1,7.8,26.4,38.140227165168,40.89796287913083,41.70316885468537,36.20407112774917
30,CHINO AP, CA,33.9753,-117.6361,198.1,55.09957406530998,64.49714803078315,76.22548664554097,62.54754328497894,41.4,71.8,48.0,88.2,59.9,96.1,43.0,90.3,38.84453383814482,48.42942507922137,56.97351742870077,43.37711745437529,1018.2337908187412,1014.1436849253056,1012.2054323223176,1015.8387459054748,-4256.352106010412,-4076.999185151652,-506.9397917609778,-1882.316237716425,-4293.258731661145,-4108.262652784065,-555.2347668628339,-1929.3284043051003,-4292.989682915286,-4108.462426437302,-560.4946582163875,-1929.847543284979,-4293.366445811643,-4111.140244454505,-567.6972838388411,-1932.510669162377,-4290.896450544249,-4109.146582163876,-567.0111815301042,-1930.8783341132428,55.09957406530998,76.23449524671797,62.54754328497894,54.71604353999054,64.44255319148937,76.22077863286556,62.41216658867571,4.2438239469947945,6.333906745133545,5.969397917609779,4.071642489471221,40.95139611926171,27.981801720235403,32.46573110004527,43.87037903603182,175.08707998106956,262.54142145767315,263.07650520597554,177.8320074871315,1.8613819214387128,5.346672702580353,5.432005432322318,2.0644361254094523,7.0,7.0,7.0,7.0,4.5442498816848085,6.282480760525124,6.566319601629696,4.914833879270005,9.1,16.5,6.2,7.8,18.83005205868433,37.29574468085106,39.9986871887732,19.774122601778195
31,PHOENIX DEER VALLEY MUNI AP, AZ,33.6883,-112.0817,443.5,56.75149077141505,77.02661837935717,91.65658669081031,67.4429106223678,43.6,75.9,54.6,102.5,75.1,104.0,45.4,94.4,28.79995267392333,28.570303304662744,52.219873245812586,33.22311651848385,1015.938665404638,1008.953689452241,1008.0912177455864,1013.3941506785212,89.21126360624706,95.56663648709824,91.72331371661384,91.68465138043986,2.531708471367724,1.785061113626075,3.75482118605704,2.2952737482452035,1.8156649313771889,0.965640561339973,2.2895427795382526,1.804024333177352,1.907666824420256,0.6626075147125396,1.4182435491172476,1.4266729059429104,4.532749645054425,1.0400633770937076,0.8251244907197828,2.801591015442208,56.75149077141505,91.6658669081032,67.4429106223678,56.21850449597729,76.99895880488909,91.64789497510186,67.26733738886288,4.602792238523427,6.409008601177003,6.223132639203259,4.607253158633599,31.18305726455277,20.439655952919875,18.02091444092349,30.433972859148337,111.61760530052058,176.1480307831598,165.30737890448165,109.11183902667293,2.437908187411264,4.266138524219103,3.50805794477139,2.705334581188582,2.0,6.0,6.0,2.0,3.6933270231897777,4.846084200995926,4.7854232684472615,3.686008423022929,20.3,29.7,17.6,23.5,24.22063416942736,33.82245359891353,30.140289723856952,26.12962096396818
32,SCOTTSDALE MUNI AP, AZ,33.6228,-111.9106,449.0,57.1132513014671,78.23082842915348,92.42716161158896,67.73570425830603,42.6,77.0,55.2,103.1,75.3,104.5,44.6,95.1,30.68026502602934,31.35323675871436,53.53915799004074,36.16265793167993,1016.3317084713678,1009.3550928021732,1008.5470348574016,1013.807112774918,89.22106010411736,95.86527840651878,91.83426889995474,91.98572765559196,2.347420728821581,1.4603440470801266,3.696831145314623,2.219092185306504,1.764742072882158,1.0410593028519692,2.316387505658669,1.637622835751053,2.0164694746805485,0.6110004526935265,1.2784065187867812,1.4909218530650443,4.650875532418362,1.0480760525124493,0.88804889090086,2.6807674309780065,57.1132513014671,92.46423721140788,67.73570425830603,56.91557027922386,78.21982797645994,92.41824354911724,67.680767430978,2.7028395646000942,4.310547759167044,4.32050701674966,2.6898455779129624,52.31514434453384,35.03725667722951,31.73159800814848,52.12536265793168,154.24562233790817,221.7867813490267,172.93435943866004,126.03322414599909,1.1278277330809274,2.869533725667723,2.2896333182435487,1.1999532054281703,2.0,7.0,4.0,2.0,4.561760530052059,5.09687641466727,5.178813942960615,4.352363125877398,5.0,9.7,10.8,5.5,13.473686701372458,23.372023540063378,22.38931643277501,13.982405240992046
33,GRAND CANYON NP AP, AZ,35.9461,-112.1547,2013.5,31.14822527212494,50.969805341783605,65.58818469895881,40.64066448291998,15.1,54.3,25.5,83.5,40.8,84.8,19.0,73.1,16.45035494557501,21.08524219103667,40.54916251697601,20.772437997192323,1019.7599621391386,1013.093300135808,1014.8616568583068,1019.009265325222,9.168906767628954,-16.404481665912172,-573.8387052965144,84.69812821712681,-67.94860388073829,-94.5272974196469,-634.5440923494795,3.3919045390734675,-68.01154756270707,-95.5154821186057,-634.6630602082391,3.460832943378568,-68.02934216753431,-96.73576278859213,-637.6016296966953,2.565793167992513,-60.79933743492665,-95.72077863286556,-639.580443639656,5.881328965839964,31.14822527212494,65.58818469895881,40.64066448291998,27.15778513961193,49.76641014033499,65.50706201901313,38.50023397285915,6.057974443918599,7.352150294250793,5.113128112267996,5.723256902199345,32.32224325603407,30.555998189225893,38.99927569035763,36.43411324286383,171.51254141031708,205.1684019918515,165.48709823449525,160.2119794103884,2.0034074775201134,4.950430058850158,3.084336803983703,1.850491343004212,2.0,6.0,6.0,2.0,4.812115475627071,5.039384336803984,4.661837935717519,4.080018717828732,25.7,13.4,13.7,20.3,27.82853762423095,32.56708918062471,27.6818017202354,25.843051006083293
34,NOGALES INTL AP, AZ,31.4208,-110.8458,1198.5,50.85333648840511,69.32077863286555,77.9752376641014,60.0357978474497,35.0,73.4,43.4,96.0,60.8,95.9,36.3,86.8,23.09692380501657,25.34350384789497,56.34010864644636,32.86981750116986,1015.6219592995742,1010.1618379357176,1011.0482118605704,1014.0707533926064,88.74051112162802,95.0348121321865,-155.12050701674963,88.44005615348621,2.678135352579271,1.9850158442734271,-222.08501584427344,3.653860552175947,2.006010411736867,1.2263014938886374,-224.7911724762336,2.665184838558728,2.133932796971131,0.8544137618832051,-226.73834314169304,2.200655124005615,4.448035967818268,0.9230873698506112,-227.82666364870985,3.046326626111372,50.85333648840511,78.04504300588502,60.0357978474497,49.68528159015617,69.15776369397918,77.95291987324582,59.53462798315395,5.5136299100804536,7.0428700769579,4.854368492530557,5.128685072531586,27.62375769048746,20.702218198279763,27.372114078768675,29.18568086102012,152.47562707051586,173.06609325486644,155.90086011770032,144.1993448759944,2.816611452910554,5.082752376641014,2.125577184246265,2.8553579784744967,2.0,6.0,5.0,2.0,4.330809275911027,4.964689904934359,4.58623811679493,4.135704258306037,21.2,17.7,17.7,19.7,22.58225272124941,32.13639655952921,20.318605703938434,24.22367805334581
